project_id,project_name,solution_id,optimization_id,solution_status,created_at,construct_id,spec_id,spec_name,prompt_version,code_optimization_llm,num_specs_in_solution,num_runtime_measurements,metric_name,runtime_measurements,metric_count
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,fa857d2a-5873-41e8-88bc-7a6eed20bf40,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,808573e6-b738-4f07-b9f9-186d59482758,4cfc6c2a-d717-4836-94c4-b771fef2a6b3,gemini-v25-pro-48d61,no_llm_context,gemini,1,3,runtime,"231.49660328123719,231.90778264496475,232.5691592367366",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,55c56f65-a9dc-450b-a3a5-458b565698aa,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,175c5483-feb7-4131-8e2a-8ef35bbc1055,0a6600f4-2334-4143-a676-703598565592,gemini-v25-pro-ef2cf,no_project_context,gemini,1,3,runtime,"231.61649414198473,231.65068329777569,232.02242657914758",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,8fcba5d0-573e-40f9-9e05-74227c39dd6e,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,07df01c6-5f0e-45d4-bfae-b57f9647b356,652622a4-5f04-4d2d-990a-82d1196c82bf,gemini-v25-pro-b4371,contextual_prompting,gemini,1,3,runtime,"233.69503706181422,233.27221400476992,233.22987023182213",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,627709a6-2edb-44fa-864d-7795147936df,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,7f69c697-1ebd-4e1c-b477-a28e42fb0e64,823c7fae-403c-479c-a3a7-599972c0b7ea,claude-v4-sonnet-1aff5,few_shot,claude,1,3,runtime,"231.86801108485088,230.25462858285755,230.08922916091979",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,603462f0-e6cc-431a-87aa-93781eab9920,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,f420ff97-d634-4664-ba5c-4244a08ce956,9670f9d1-6571-490d-ab1e-d077e0cc4eac,gemini-v25-pro-00fe0,no_llm_context,gemini,1,3,runtime,"233.95808304287493,231.77427411917597,232.96074030175805",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,e1f1f3a4-0dd7-405e-aabb-2b417f2c9e49,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,99c5008f-77fa-4dc2-a81e-9038549fa063,bc27f0e2-f699-4342-8e88-dc679dc0c1cb,claude-v4-sonnet-a0ae7,chain_of_thought,claude,1,3,runtime,"228.88180246111006,228.57363339839503,228.15887052565813",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,133b2e5d-1979-4ba8-8c47-9b044c86964a,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,fce5a4c1-0d05-49f2-a2d7-5dde3289eb29,b1341009-3095-4f25-8856-7d1a4950256b,claude-v4-sonnet-ee720,no_task_context,claude,1,3,runtime,"233.0313259488903,232.7970491880551,232.38017426384613",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,4f8c89b0-9fdf-4d41-9528-015aab6f0706,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,175c5483-feb7-4131-8e2a-8ef35bbc1055,20083fc4-89d1-440e-9db4-177a9a8edc95,claude-v4-sonnet-d0163,contextual_prompting,claude,1,3,runtime,"231.75875661382452,231.40720796398818,231.83562387898564",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,a5e9a295-974f-4415-9375-2bd1f2995a8e,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,175c5483-feb7-4131-8e2a-8ef35bbc1055,cbab6ab7-1468-431f-a636-32e25607e7cf,claude-v4-sonnet-ced6b,no_project_context,claude,1,3,runtime,"235.71690730005503,235.8899640738964,234.25255810515955",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,b4ec7788-ca72-470e-b51f-f31b13fda7fc,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,f420ff97-d634-4664-ba5c-4244a08ce956,12b544b0-5afa-4dad-ac49-7012bcdc6b5a,gemini-v25-pro-74d79,no_task_context,gemini,1,3,runtime,"232.0009272340685,231.84981943294406,231.60322008887306",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,7113689e-bb21-4db3-b240-91561639bcb0,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,1deab40c-8adf-4830-9e2c-5fbb49beaeb7,0dd9492b-2716-4058-bfa8-804600aa2081,claude-v4-sonnet-7ebc9,chain_of_thought,claude,1,3,runtime,"181.04186466196552,180.7099451990798,181.3670732770115",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,7e61197f-86ef-455e-aab9-2fb97b20a1d6,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,1deab40c-8adf-4830-9e2c-5fbb49beaeb7,c9deac22-f44c-497b-b81c-215632bd6669,gemini-v25-pro-b34ea,mpco,gemini,1,3,runtime,"176.68616114975885,176.63510038610548,176.7697483683005",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,0c184e86-4e31-4d37-9df6-82291a39dbe7,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,808573e6-b738-4f07-b9f9-186d59482758,057824ca-9502-49d4-aa4a-a22dbcd50b0b,claude-v4-sonnet-556a5,no_llm_context,claude,1,3,runtime,"230.84245171770453,231.215776771307,230.66353242471814",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,6817fe19-d1fe-40d0-aa72-cdfca4f345da,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,1d7d4a95-af4e-4da1-94ad-72ed14771a6f,4af37cb5-3903-4702-b29e-cada782b9eb9,claude-v4-sonnet-33efa,contextual_prompting,claude,1,3,runtime,"232.959195101168,230.94308605790138,231.2016646671109",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,cc048e11-49c4-4432-ac1b-a20159be2b79,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,f420ff97-d634-4664-ba5c-4244a08ce956,46dab98a-6947-472e-904a-f8fc456ff174,claude-v4-sonnet-83cd3,few_shot,claude,1,3,runtime,"232.4962474750355,231.81836262205616,232.57020968012512",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,00571535-eabb-4be2-96a2-b6e6c8fcb20e,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,99c5008f-77fa-4dc2-a81e-9038549fa063,f963ef6d-a0ff-428e-bdf4-ff325b2b9d41,gemini-v25-pro-1a53b,chain_of_thought,gemini,1,3,runtime,"253.71654106024653,254.21158306114376,254.95371459471062",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,cd0da3eb-10fe-457a-ab85-ecaf05c24f1b,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,fce5a4c1-0d05-49f2-a2d7-5dde3289eb29,f870dbee-a67e-44d3-896f-d452f48b3a46,gemini-v25-pro-e9a5b,no_llm_context,gemini,1,3,runtime,"232.8825252656825,232.15061166975647,232.2712332000956",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,af84a301-490a-487a-8ecb-8cbe81532698,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,175c5483-feb7-4131-8e2a-8ef35bbc1055,7bb5a3b9-1a25-435d-8317-00e068ca39af,gemini-v25-pro-bb20d,few_shot,gemini,1,3,runtime,"232.4417079454288,231.70650791423395,232.6791440420784",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,0125db9e-bc27-4cd2-8167-78b82267b334,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,1deab40c-8adf-4830-9e2c-5fbb49beaeb7,4e080572-9700-44e4-b080-382d4a4906c0,gemini-v25-pro-05aea,chain_of_thought,gemini,1,3,runtime,"172.5860318010673,172.44316165102646,173.25826980127022",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,c2e06570-8f0f-4f29-af0b-f5035afd7b05,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,808573e6-b738-4f07-b9f9-186d59482758,577180da-facf-49bc-823a-077717920c78,gemini-v25-pro-c2c53,contextual_prompting,gemini,1,3,runtime,"231.85560183646157,232.26933897519484,231.44117214391008",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,51b68691-f407-4d9c-b09d-4851f456b9c8,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,f420ff97-d634-4664-ba5c-4244a08ce956,c373e6b8-374b-4af4-ae6e-b791b745c1c1,claude-v4-sonnet-bed93,contextual_prompting,claude,1,3,runtime,"230.74766151933,231.86241608206183,232.92847206583247",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,41ea9e3c-7253-4e70-8035-0c5a885f3d86,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,99c5008f-77fa-4dc2-a81e-9038549fa063,c866b5b9-eece-4962-b58e-9d26a43740c8,gemini-v25-pro-5643d,no_task_context,gemini,1,3,runtime,"230.14962619682774,229.85227703023702,229.5088849933818",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,5454d1d2-0d3c-463f-afff-da1e5e71a617,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,99c5008f-77fa-4dc2-a81e-9038549fa063,e9763222-7024-4102-94e1-e7ba01791f65,gemini-v25-pro-5a8f6,few_shot,gemini,1,3,runtime,"253.01061680912971,253.7908734609373,254.32702802773565",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,0da48a58-e80e-4126-b4aa-2eaba07dddc7,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,fce5a4c1-0d05-49f2-a2d7-5dde3289eb29,a31449da-4cc5-4e75-bde1-2468dc188da0,gemini-v25-pro-054a6,contextual_prompting,gemini,1,3,runtime,"232.05516721401364,232.14992992486805,232.36041114013642",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,836b69e7-ffd2-4a44-b700-ebe8382236cf,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,175c5483-feb7-4131-8e2a-8ef35bbc1055,08207737-90ba-4d15-9855-095d4e1039d3,gemini-v25-pro-f2950,contextual_prompting,gemini,1,3,runtime,"230.67540342081338,231.41784281097353,231.04786410322413",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,7ae11f8e-7557-4603-80e4-c3c419d39a75,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,175c5483-feb7-4131-8e2a-8ef35bbc1055,a7f0a7f9-f3ef-4860-8d92-938b2de24cfe,gemini-v25-pro-ce08d,no_llm_context,gemini,1,3,runtime,"231.83925192197785,231.99266725499183,232.20681724697351",3
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,ca1f9494-ff2e-44bf-945e-60cbce820d44,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,All,All,N/A,no_project_context,gpt-4-o,10,10,runtime,"176.16216886835173,177.0698557808064,175.70028323400766,175.70326162315905,175.54712645709515,176.02707744482905,175.70467812521383,175.34751705732197,175.29700742987916,175.5676044272259",10
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,a39c6811-1e32-4eaf-82ba-6c22d1658e19,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,All,All,N/A,baseline,gpt-4-o,10,10,runtime,"197.53848068322986,197.10131051018834,197.61870386870578,197.32267216872424,197.4490057551302,197.55138749675825,197.74933916702867,196.94581269379705,197.0026820921339,197.46725224982947",10
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,e191550e-74aa-4c74-bf98-3e5fb6eaaa8d,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,All,All,N/A,few_shot,gpt-4-o,10,10,runtime,"172.496870089788,171.90692986827344,171.5690309619531,171.5088266232051,172.06084124324843,171.75451295031235,172.2376711643301,171.94585452834144,171.96330477902666,172.6393508212641",10
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,373c382c-4102-4eca-8b51-8ea0587f5cf0,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,fce5a4c1-0d05-49f2-a2d7-5dde3289eb29,4a872242-0377-4b36-9958-b1c8ccbca2e0,gpt-4-o-ca2e0,simplified,gpt-4-o,1,10,runtime,"182.98034663312137,183.13622859911993,183.18861499242485,182.6803526179865,182.69554619072005,183.1270869160071,183.33421617234126,183.10544894821942,183.02094759698957,183.7393873622641",10
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,2f6a1b15-a0d4-4868-b9db-e5229d07a494,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,1deab40c-8adf-4830-9e2c-5fbb49beaeb7,9c1dd17f-2f0b-4cf7-a2d8-2370fa58f56e,gpt-4-o-8f56e,baseline,gpt-4-o,1,10,runtime,"195.58943768497556,195.02778545534238,194.933844238054,195.39034097688273,195.4517386551015,195.50840309774503,195.1464740652591,195.03301917295903,195.55592464189976,195.00217431690544",10
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,613eb5c2-9936-4348-aa19-01c0f95ad8b4,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,99c5008f-77fa-4dc2-a81e-9038549fa063,cf90f4e9-03ae-4923-af3c-9beee9689807,gpt-4-o-89807,standard,gpt-4-o,1,10,runtime,"199.84987248899415,200.32941241981462,199.89874945301563,199.60229469137266,200.10694333026186,200.83702561166137,199.98475214885548,199.55584927881137,199.8361232690513,199.57119053415954",10
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,e3c8811f-b8e3-4c32-b46d-b15420774e68,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,1deab40c-8adf-4830-9e2c-5fbb49beaeb7,305284b5-843f-41cb-9a95-1ddc44e52216,gpt-4-o-52216,simplified,gpt-4-o,1,10,runtime,"182.12439918424934,183.28295926610008,182.62514184601605,182.74944766098633,182.519438192714,182.54918307438493,182.38776978012174,182.2330162692815,182.42436680290848,182.1974585657008",10
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,284038e0-598a-4ad9-9083-b5943675c385,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,07df01c6-5f0e-45d4-bfae-b57f9647b356,546a7390-ea97-49ce-9c69-4d3c4d1fe8d4,gpt-4-o-fe8d4,baseline,gpt-4-o,1,10,runtime,"182.23775000637397,182.48515547299758,182.33662576880306,182.21813798882067,181.834417284932,182.19551464822143,182.5474219643511,182.2514576339163,181.52177426218987,182.50053803576156",10
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,114f1a29-540a-4c03-b95a-b3e2d0287f25,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,b0443317-7c99-443a-9510-ab46ec292225,321cc434-d09f-4a5c-9b96-cb76632ca555,gpt-4-o-ca555,standard,gpt-4-o,1,10,runtime,"182.69699776777998,182.30397430574521,181.99608095781878,182.70027784677222,182.18291070731357,182.578578973189,182.3287458079867,182.42921979399398,182.24024694785476,182.11929757194594",10
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,da6c459c-b075-4b50-abf5-fbba9e041e09,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,07df01c6-5f0e-45d4-bfae-b57f9647b356,73bbc83f-30b0-41b7-84e2-628379037dec,gpt-4-o-37dec,simplified,gpt-4-o,1,10,runtime,"182.0413745897822,181.7411725553684,181.70693478873,182.05027969460934,181.61771702300757,181.96864927606657,181.94259690400213,182.01748764840886,182.05129769491032,181.5783729068935",10
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,dbb6a2b4-c179-4205-9d7a-7bc58b9b7b94,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,1d7d4a95-af4e-4da1-94ad-72ed14771a6f,b083271b-8ec7-4ddc-96ad-d38c9809f109,gpt-4-o-9f109,baseline,gpt-4-o,1,10,runtime,"182.22581502096727,182.2554699680768,182.2531148372218,182.62922230316326,182.93273262213916,182.32793859997764,182.4839027458802,182.1400380958803,183.40707382932305,182.65955412620679",10
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,84359b11-1d62-401b-a37e-00f928f46fe6,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,7f69c697-1ebd-4e1c-b477-a28e42fb0e64,9d56b810-fd45-4547-9201-171c240780b9,gpt-4-o-780b9,simplified,gpt-4-o,1,10,runtime,"183.44780558999628,184.17526426678523,183.81698988284916,183.29261762090027,183.17987286904827,183.20753433229402,183.1743511138484,183.3554051858373,183.31082739215344,183.72696821391582",10
074babc9-86c9-48c5-ac96-4d350a36c9ad,rpcs3,1500203f-ceeb-4309-9acf-c75be5212ba0,3eec1de1-2f69-429e-9b95-b362dd41fff6,SolutionStatusEnum.success,Unknown,808573e6-b738-4f07-b9f9-186d59482758,a03352bd-6ebc-4260-bdc1-55c14caf08fd,gpt-4-o-f08fd,standard,gpt-4-o,1,10,runtime,"183.3984568431042,183.02098914328963,183.19187543634325,183.19703334616497,183.54342787712812,184.12189227482304,183.9802714777179,183.14707608614117,183.0986845153384,183.24998980108649",10
